0.9385,51.3695
10.8385,37.0953
20.7385,27.6306
30.6385,20.8699
40.5385,15.4639
50.4385,11.1269
60.3385,7.47255
70.2385,4.44892
80.1385,2.23999
90.0385,0.946105
99.9385,0.297238
